locus_tag	ftype	length_bp	gene	EC_number	COG	product
P7741_01657	gene	435				
P7741_01657	CDS	435				hypothetical protein
P7741_01658	gene	1008				
P7741_01658	CDS	1008				hypothetical protein
P7741_01659	gene	1887	uvrC			
P7741_01659	CDS	1887	uvrC		COG0322	UvrABC system protein C
P7741_01660	gene	921				
P7741_01660	CDS	921			COG1660	Nucleotide-binding protein
P7741_01661	gene	1077				
P7741_01661	CDS	1077			COG0391	Putative gluconeogenesis factor
P7741_01662	gene	978	whiA			
P7741_01662	CDS	978	whiA		COG1481	putative cell division protein WhiA
P7741_01663	gene	291				
P7741_01663	CDS	291		2.3.1.20		Putative diacyglycerol O-acyltransferase
P7741_01664	gene	1095				
P7741_01664	CDS	1095		2.3.1.20		Putative diacyglycerol O-acyltransferase
P7741_01665	gene	1284				
P7741_01665	CDS	1284				hypothetical protein
P7741_01666	gene	1635	menE_6			
P7741_01666	CDS	1635	menE_6	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
P7741_01667	gene	804				
P7741_01667	CDS	804			COG0204	putative protein
P7741_01668	gene	966				
P7741_01668	CDS	966		3.1.1.-		Esterase PE16
P7741_01669	gene	522				
P7741_01669	CDS	522		3.1.1.-		Esterase PE16
P7741_01670	gene	1749				
P7741_01670	CDS	1749				hypothetical protein
P7741_01671	gene	1422	thi4_1			
P7741_01671	CDS	1422	thi4_1	2.4.2.59		Thiamine thiazole synthase
P7741_01672	gene	654				
P7741_01672	CDS	654				hypothetical protein
P7741_01673	gene	1041	gap			
P7741_01673	CDS	1041	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
P7741_01674	gene	1251	pgk			
P7741_01674	CDS	1251	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
P7741_01675	gene	786	tpiA			
P7741_01675	CDS	786	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
P7741_01676	gene	2940	argD_2			
P7741_01676	CDS	2940	argD_2	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
P7741_01677	gene	1389	puuP_3			
P7741_01677	CDS	1389	puuP_3		COG0531	Putrescine importer PuuP
P7741_01678	gene	729	gntR			
P7741_01678	CDS	729	gntR			putative D-xylose utilization operon transcriptional repressor
P7741_01679	gene	345				
P7741_01679	CDS	345				hypothetical protein
P7741_01680	gene	651				
P7741_01680	CDS	651				hypothetical protein
P7741_01681	gene	246				
P7741_01681	CDS	246				hypothetical protein
P7741_01682	gene	267				
P7741_01682	CDS	267				hypothetical protein
P7741_01683	gene	309				
P7741_01683	CDS	309				hypothetical protein
P7741_01684	gene	201				
P7741_01684	CDS	201				hypothetical protein
P7741_01685	gene	243				
P7741_01685	CDS	243				hypothetical protein
P7741_01686	gene	309				
P7741_01686	CDS	309				hypothetical protein
P7741_01687	gene	348				
P7741_01687	CDS	348				hypothetical protein
P7741_01688	gene	744	pgl			
P7741_01688	CDS	744	pgl	3.1.1.31	COG0363	6-phosphogluconolactonase
P7741_01689	gene	912				
P7741_01689	CDS	912				hypothetical protein
P7741_01690	gene	963	zwf2_1			
P7741_01690	CDS	963	zwf2_1	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 2
P7741_01691	gene	573	zwf2_2			
P7741_01691	CDS	573	zwf2_2	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 2
P7741_01692	gene	1122	tal			
P7741_01692	CDS	1122	tal	2.2.1.2	COG0176	Transaldolase
P7741_01693	gene	2103	tkt			
P7741_01693	CDS	2103	tkt	2.2.1.1	COG0021	Transketolase
P7741_01694	gene	975	ctaB			
P7741_01694	CDS	975	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
P7741_01695	gene	174				
P7741_01695	CDS	174				hypothetical protein
P7741_01696	gene	3657				
P7741_01696	CDS	3657		3.2.1.-	COG0637	putative glycosyl hydrolase
P7741_01697	gene	1257				
P7741_01697	CDS	1257				hypothetical protein
P7741_01698	gene	990	qorA_1			
P7741_01698	CDS	990	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
P7741_01699	gene	855				
P7741_01699	CDS	855				hypothetical protein
P7741_01700	gene	957	ctaA			
P7741_01700	CDS	957	ctaA	1.3.-.-		Heme A synthase
P7741_01701	gene	789				
P7741_01701	CDS	789				hypothetical protein
P7741_01702	gene	960	drrA_1			
P7741_01702	CDS	960	drrA_1	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
P7741_01703	gene	1842				
P7741_01703	CDS	1842		2.4.1.-		Alpha-(1->6)-mannopyranosyltransferase
P7741_01704	gene	747				
P7741_01704	CDS	747				hypothetical protein
P7741_01705	gene	1446				
P7741_01705	CDS	1446				hypothetical protein
P7741_01706	gene	1200				
P7741_01706	CDS	1200				hypothetical protein
P7741_01707	gene	783	sufC			
P7741_01707	CDS	783	sufC		COG0396	Vegetative protein 296
P7741_01708	gene	1254	csd			
P7741_01708	CDS	1254	csd	2.8.1.7	COG0520	putative cysteine desulfurase
P7741_01709	gene	477	sufU			
P7741_01709	CDS	477	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
P7741_01710	gene	348				
P7741_01710	CDS	348				hypothetical protein
P7741_01711	gene	606				
P7741_01711	CDS	606				PE-PGRS family protein PE_PGRS16
P7741_01712	gene	1830	dmdC			
P7741_01712	CDS	1830	dmdC	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
P7741_01713	gene	495				
P7741_01713	CDS	495				hypothetical protein
P7741_01714	gene	1542	ligB			
P7741_01714	CDS	1542	ligB	6.5.1.1	COG1793	DNA ligase B
P7741_01715	gene	759				
P7741_01715	CDS	759		1.-.-.-		putative oxidoreductase
P7741_01716	gene	2166				
P7741_01716	CDS	2166		1.3.99.-		Acyl-CoA dehydrogenase FadE34
P7741_01717	gene	675				
P7741_01717	CDS	675				hypothetical protein
P7741_01718	gene	831				
P7741_01718	CDS	831				putative protein
P7741_01719	gene	351				
P7741_01719	CDS	351				hypothetical protein
P7741_01720	gene	936				
P7741_01720	CDS	936				hypothetical protein
P7741_01721	gene	1476				
P7741_01721	CDS	1476				hypothetical protein
P7741_01722	gene	963				
P7741_01722	CDS	963				hypothetical protein
P7741_01723	gene	153				
P7741_01723	CDS	153				hypothetical protein
P7741_01724	gene	531				
P7741_01724	CDS	531				hypothetical protein
P7741_01725	gene	1479				
P7741_01725	CDS	1479		1.14.-.-	COG2124	Putative cytochrome P450 136
P7741_01726	gene	654	ethR_1			
P7741_01726	CDS	654	ethR_1			HTH-type transcriptional regulator EthR
P7741_01727	gene	876	sadH_1			
P7741_01727	CDS	876	sadH_1	1.-.-.-		Putative oxidoreductase SadH
P7741_01728	gene	603				
P7741_01728	CDS	603				hypothetical protein
P7741_01729	gene	558				
P7741_01729	CDS	558				hypothetical protein
P7741_01730	gene	522				
P7741_01730	CDS	522				hypothetical protein
P7741_01731	gene	240	nrdH			
P7741_01731	CDS	240	nrdH		COG0695	Glutaredoxin-like protein NrdH
P7741_01732	gene	459	nrdI			
P7741_01732	CDS	459	nrdI		COG1780	Protein NrdI
P7741_01733	gene	2166	nrdE			
P7741_01733	CDS	2166	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha
P7741_01734	gene	744				
P7741_01734	CDS	744				putative HTH-type transcriptional regulator
P7741_01735	gene	1551				
P7741_01735	CDS	1551		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
P7741_01736	gene	546				
P7741_01736	CDS	546				hypothetical protein
P7741_01737	gene	150				
P7741_01737	CDS	150				hypothetical protein
P7741_01738	gene	351				
P7741_01738	CDS	351				hypothetical protein
P7741_01739	gene	975	nrdF2			
P7741_01739	CDS	975	nrdF2	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF2
P7741_01740	gene	384				
P7741_01740	CDS	384				hypothetical protein
P7741_01741	gene	1041	adhC			
P7741_01741	CDS	1041	adhC	1.1.1.2	COG1064	NADP-dependent alcohol dehydrogenase C
P7741_01742	gene	1080				
P7741_01742	CDS	1080				hypothetical protein
P7741_01743	gene	1722	ctaD_2			
P7741_01743	CDS	1722	ctaD_2	1.9.3.1	COG0843	putative cytochrome c oxidase subunit 1
P7741_01744	gene	1230	serB2			
P7741_01744	CDS	1230	serB2	3.1.3.3	COG0560	Phosphoserine phosphatase SerB2
P7741_01745	gene	345				
P7741_01745	CDS	345			COG0640	putative HTH-type transcriptional regulator
P7741_01746	gene	480	hycG			
P7741_01746	CDS	480	hycG		COG3260	Formate hydrogenlyase subunit 7
P7741_01747	gene	1965	hyfB			
P7741_01747	CDS	1965	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
P7741_01748	gene	960	hycD			
P7741_01748	CDS	960	hycD		COG0650	Formate hydrogenlyase subunit 4
P7741_01749	gene	663				
P7741_01749	CDS	663				hypothetical protein
P7741_01750	gene	1467	ndhB			
P7741_01750	CDS	1467	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
P7741_01751	gene	1500	hyfG			
P7741_01751	CDS	1500	hyfG	1.-.-.-	COG3261	Hydrogenase-4 component G
P7741_01752	gene	843	ylmA			
P7741_01752	CDS	843	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
P7741_01753	gene	843				
P7741_01753	CDS	843				hypothetical protein
P7741_01754	gene	774				
P7741_01754	CDS	774		4.2.1.17		putative enoyl-CoA hydratase echA17
P7741_01755	gene	984	COQ5_4			
P7741_01755	CDS	984	COQ5_4	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
P7741_01756	gene	1038				
P7741_01756	CDS	1038				hypothetical protein
P7741_01757	gene	684				
P7741_01757	CDS	684				Immunogenic protein MPT64
P7741_01758	gene	390				
P7741_01758	CDS	390				hypothetical protein
P7741_01759	gene	1293				
P7741_01759	CDS	1293			COG1520	putative protein
P7741_01760	gene	837				
P7741_01760	CDS	837		2.3.1.-	COG0110	Putative acetyltransferase
P7741_01761	gene	780				
P7741_01761	CDS	780				hypothetical protein
P7741_01762	gene	546				
P7741_01762	CDS	546				hypothetical protein
P7741_01763	gene	1344	phrA			
P7741_01763	CDS	1344	phrA	4.1.99.3		Deoxyribodipyrimidine photo-lyase
P7741_01764	gene	480	tspO			
P7741_01764	CDS	480	tspO		COG3476	Tryptophan-rich protein TspO
P7741_01765	gene	2115	apeX			
P7741_01765	CDS	2115	apeX		COG2409	Apo-petrobactin exporter
P7741_01766	gene	1209	ampC			
P7741_01766	CDS	1209	ampC	3.5.2.6		Beta-lactamase
P7741_01767	gene	504				
P7741_01767	CDS	504				hypothetical protein
P7741_01768	gene	177				
P7741_01768	CDS	177				hypothetical protein
P7741_01769	gene	642				
P7741_01769	CDS	642				hypothetical protein
P7741_01770	gene	696				
P7741_01770	CDS	696				putative protein
P7741_01771	gene	1356				
P7741_01771	CDS	1356				hypothetical protein
P7741_01772	gene	978				
P7741_01772	CDS	978				hypothetical protein
P7741_01773	gene	1380				
P7741_01773	CDS	1380		2.4.1.11	COG0438	Glycogen synthase
P7741_01774	gene	1596				
P7741_01774	CDS	1596		2.4.1.18	COG1543	putative 1,4-alpha-glucan branching enzyme
P7741_01775	gene	819				
P7741_01775	CDS	819		2.1.1.-		putative S-adenosylmethionine-dependent methyltransferase
P7741_01776	gene	792	etfB			
P7741_01776	CDS	792	etfB		COG2086	Electron transfer flavoprotein subunit beta
P7741_01777	gene	957	etfA			
P7741_01777	CDS	957	etfA		COG2025	Electron transfer flavoprotein subunit alpha
P7741_01778	gene	861				
P7741_01778	CDS	861				hypothetical protein
P7741_01779	gene	837				
P7741_01779	CDS	837				hypothetical protein
P7741_01780	gene	282				
P7741_01780	CDS	282				hypothetical protein
P7741_01781	gene	837				
P7741_01781	CDS	837				hypothetical protein
P7741_01782	gene	861				
P7741_01782	CDS	861				hypothetical protein
P7741_01783	gene	264				
P7741_01783	CDS	264				hypothetical protein
P7741_01784	gene	735	iscS			
P7741_01784	CDS	735	iscS	2.8.1.7	COG1104	IscS-like cysteine desulfurase
P7741_01785	gene	1092	mnmA			
P7741_01785	CDS	1092	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
P7741_01786	gene	630				
P7741_01786	CDS	630				hypothetical protein
P7741_01787	gene	1014				
P7741_01787	CDS	1014				hypothetical protein
P7741_01788	gene	171				
P7741_01788	CDS	171				hypothetical protein
P7741_01789	gene	816				
P7741_01789	CDS	816				hypothetical protein
P7741_01790	gene	471				
P7741_01790	CDS	471				hypothetical protein
P7741_01791	gene	759				
P7741_01791	CDS	759				hypothetical protein
P7741_01792	gene	471				
P7741_01792	CDS	471		2.8.2.-		Glycolipid sulfotransferase
P7741_01793	gene	864	czcD			
P7741_01793	CDS	864	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
P7741_01794	gene	771	rip2			
P7741_01794	CDS	771	rip2		COG1994	Putative zinc metalloprotease Rip2
P7741_01795	gene	678				
P7741_01795	CDS	678				hypothetical protein
P7741_01796	gene	1299	purA			
P7741_01796	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
P7741_01797	gene	660				
P7741_01797	CDS	660				hypothetical protein
P7741_01798	gene	582	lipF			
P7741_01798	CDS	582	lipF	3.1.1.1		Carboxylesterase LipF
P7741_01799	gene	1266	bchE			
P7741_01799	CDS	1266	bchE	1.21.98.3	COG1032	Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
P7741_01800	gene	2064	ligA			
P7741_01800	CDS	2064	ligA	6.5.1.2	COG0272	DNA ligase A
P7741_01801	gene	606				
P7741_01801	CDS	606				putative HTH-type transcriptional regulator
P7741_01802	gene	432	mmpS4_1			
P7741_01802	CDS	432	mmpS4_1			Siderophore export accessory protein MmpS4
P7741_01803	gene	2580	mmpL4_3			
P7741_01803	CDS	2580	mmpL4_3		COG2409	Siderophore exporter MmpL4
P7741_01804	gene	663				
P7741_01804	CDS	663				hypothetical protein
P7741_01805	gene	300	gatC			
P7741_01805	CDS	300	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
P7741_01806	gene	1482	gatA			
P7741_01806	CDS	1482	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
P7741_01807	gene	1032	pfkA			
P7741_01807	CDS	1032	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase
P7741_01808	gene	1509	gatB			
P7741_01808	CDS	1509	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
P7741_01809	gene	600	rutF			
P7741_01809	CDS	600	rutF	1.5.1.42		FMN reductase (NADH) RutF
P7741_01810	gene	1170				
P7741_01810	CDS	1170				hypothetical protein
P7741_01811	gene	849				
P7741_01811	CDS	849				hypothetical protein
P7741_01812	gene	378	cfp6			
P7741_01812	CDS	378	cfp6			Low molecular weight protein antigen 6
P7741_01813	gene	1857	ilvB1			
P7741_01813	CDS	1857	ilvB1	2.2.1.6	COG0028	Acetolactate synthase large subunit IlvB1
P7741_01814	gene	510	ilvH			
P7741_01814	CDS	510	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
P7741_01815	gene	1032	ilvC			
P7741_01815	CDS	1032	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
P7741_01816	gene	603				
P7741_01816	CDS	603		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
P7741_01817	gene	987				
P7741_01817	CDS	987				hypothetical protein
P7741_01818	gene	453	thi4_2			
P7741_01818	CDS	453	thi4_2	2.4.2.59		Thiamine thiazole synthase
P7741_01819	gene	1614	serA			
P7741_01819	CDS	1614	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
P7741_01820	gene	1020	leuB			
P7741_01820	CDS	1020	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
P7741_01821	gene	1248				
P7741_01821	CDS	1248				putative MFS-type transporter
P7741_01822	gene	798	yisK			
P7741_01822	CDS	798	yisK		COG0179	putative protein YisK
P7741_01823	gene	1470	gltX			
P7741_01823	CDS	1470	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
P7741_01824	gene	73				
P7741_01824	tRNA	73				tRNA-Gln(ctg)
P7741_01825	gene	74				
P7741_01825	tRNA	74				tRNA-Glu(ctc)
P7741_01826	gene	522				
P7741_01826	CDS	522				hypothetical protein
P7741_01827	gene	966				
P7741_01827	CDS	966				hypothetical protein
P7741_01828	gene	1884	mmpL1_1			
P7741_01828	CDS	1884	mmpL1_1		COG2409	putative transport protein MmpL1
P7741_01829	gene	1017	mmpL1_2			
P7741_01829	CDS	1017	mmpL1_2		COG2409	putative transport protein MmpL1
P7741_01830	gene	429	mmpS4_2			
P7741_01830	CDS	429	mmpS4_2			Siderophore export accessory protein MmpS4
P7741_01831	gene	234				
P7741_01831	CDS	234				hypothetical protein
P7741_01832	gene	702	kdgR			
P7741_01832	CDS	702	kdgR		COG1414	Transcriptional regulator KdgR
P7741_01833	gene	1422	leuC			
P7741_01833	CDS	1422	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
P7741_01834	gene	597	leuD			
P7741_01834	CDS	597	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
P7741_01835	gene	636	ihfA			
P7741_01835	CDS	636	ihfA			Integration host factor subunit alpha
P7741_01836	gene	939	mutT1			
P7741_01836	CDS	939	mutT1	3.6.1.55	COG0406	putative 8-oxo-dGTP diphosphatase 1
P7741_01837	gene	2247	ppk			
P7741_01837	CDS	2247	ppk	2.7.4.1	COG0855	Polyphosphate kinase
P7741_01838	gene	654	fbiD			
P7741_01838	CDS	654	fbiD	2.7.7.68	COG1920	Phosphoenolpyruvate guanylyltransferase
P7741_01839	gene	1008	gpsA			
P7741_01839	CDS	1008	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
P7741_01840	gene	1077	ddl			
P7741_01840	CDS	1077	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
P7741_01841	gene	585				
P7741_01841	CDS	585				hypothetical protein
P7741_01842	gene	258				
P7741_01842	CDS	258				hypothetical protein
P7741_01843	gene	219				
P7741_01843	CDS	219				hypothetical protein
P7741_01844	gene	684	ung			
P7741_01844	CDS	684	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
P7741_01845	gene	933				
P7741_01845	CDS	933		1.3.1.103		2-haloacrylate reductase
P7741_01846	gene	651	nbzA			
P7741_01846	CDS	651	nbzA	1.7.1.16		Nitrobenzene nitroreductase
P7741_01847	gene	195	rpmB_1			
P7741_01847	CDS	195	rpmB_1		COG0227	50S ribosomal protein L28
P7741_01848	gene	1695				
P7741_01848	CDS	1695				putative protein
P7741_01849	gene	2232	recG			
P7741_01849	CDS	2232	recG	3.6.4.12		ATP-dependent DNA helicase RecG
P7741_01850	gene	702				
P7741_01850	CDS	702				hypothetical protein
P7741_01851	gene	789				
P7741_01851	CDS	789		1.-.-.-		putative oxidoreductase
P7741_01852	gene	582				
P7741_01852	CDS	582				hypothetical protein
P7741_01853	gene	1119	nlhH_3			
P7741_01853	CDS	1119	nlhH_3	3.1.1.1	COG0657	Carboxylesterase NlhH
P7741_01854	gene	768				
P7741_01854	CDS	768				hypothetical protein
P7741_01855	gene	639				
P7741_01855	CDS	639				hypothetical protein
P7741_01856	gene	3396	pycA			
P7741_01856	CDS	3396	pycA	6.4.1.1		Pyruvate carboxylase
P7741_01857	gene	474	rsmD			
P7741_01857	CDS	474	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
P7741_01858	gene	474	coaD			
P7741_01858	CDS	474	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
P7741_01859	gene	183				
P7741_01859	CDS	183				hypothetical protein
P7741_01860	gene	897	purU			
P7741_01860	CDS	897	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
P7741_01861	gene	1182				
P7741_01861	CDS	1182			COG0701	Putative permease
P7741_01862	gene	1263				
P7741_01862	CDS	1263		2.4.1.-	COG1819	PGL/p-HBAD biosynthesis rhamnosyltransferase
P7741_01863	gene	798				
P7741_01863	CDS	798				hypothetical protein
P7741_01864	gene	1257				
P7741_01864	CDS	1257		1.3.1.-	COG3268	Trans-acting enoyl reductase
P7741_01865	gene	1089				
P7741_01865	CDS	1089		1.2.-.-		Phthiodiolone/phenolphthiodiolone dimycocerosates ketoreductase
P7741_01866	gene	1863				
P7741_01866	CDS	1863		6.2.1.51	COG0318	4-hydroxyphenylalkanoate adenylyltransferase
P7741_01867	gene	609				
P7741_01867	CDS	609		4.1.3.40	COG3161	Chorismate pyruvate-lyase
P7741_01868	gene	2109				
P7741_01868	CDS	2109		6.2.1.50	COG0318	p-hydroxybenzoic acid--AMP ligase FadD22
P7741_01869	gene	84				
P7741_01869	tRNA	84				tRNA-Ser(gct)
P7741_01870	gene	690	lppX			
P7741_01870	CDS	690	lppX			Putative phthiocerol dimycocerosate transporter LppX
P7741_01871	gene	2751	mmpL7			
P7741_01871	CDS	2751	mmpL7			Phthiocerol dimycocerosate exporter MmpL7
P7741_01872	gene	1815				
P7741_01872	CDS	1815		6.2.1.-	COG0318	Long-chain-fatty-acid--AMP ligase FadD28
P7741_01873	gene	813				
P7741_01873	CDS	813		2.1.1.-		Phthiotriol/phenolphthiotriol dimycocerosates methyltransferase
P7741_01874	gene	6300	mas			
P7741_01874	CDS	6300	mas	2.3.1.111		Mycocerosic acid synthase
P7741_01875	gene	1245	papA5			
P7741_01875	CDS	1245	papA5	2.3.1.282		Phthiocerol/phthiodiolone dimycocerosyl transferase
P7741_01876	gene	831	drrC			
P7741_01876	CDS	831	drrC		COG0842	putative doxorubicin resistance ABC transporter permease protein DrrC
P7741_01877	gene	870	drrB			
P7741_01877	CDS	870	drrB		COG0842	Doxorubicin resistance ABC transporter permease protein DrrB
P7741_01878	gene	996	drrA_2			
P7741_01878	CDS	996	drrA_2	3.6.3.-	COG1131	Doxorubicin resistance ATP-binding protein DrrA
P7741_01879	gene	4446	ppsE			
P7741_01879	CDS	4446	ppsE	2.3.1.41	COG3321	Phthiocerol synthesis polyketide synthase type I PpsE
P7741_01880	gene	5421	ppsD			
P7741_01880	CDS	5421	ppsD	2.3.1.41	COG3321	Phthiocerol synthesis polyketide synthase type I PpsD
P7741_01881	gene	6606	ppsC_2			
P7741_01881	CDS	6606	ppsC_2	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
P7741_01882	gene	1731	ppsB_1			
P7741_01882	CDS	1731	ppsB_1	2.3.1.41		Phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsB
P7741_01883	gene	351				
P7741_01883	CDS	351				hypothetical protein
P7741_01884	gene	165				
P7741_01884	CDS	165				hypothetical protein
P7741_01885	gene	156				
P7741_01885	CDS	156				hypothetical protein
P7741_01886	gene	1815	ppsB_2			
P7741_01886	CDS	1815	ppsB_2	2.3.1.41		Phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsB
